Id	Unit	Qtype	Qpart	Qnum	Qlet	Prompt2	R1	R2	R3	Subtag	Orig_Prompt2	Orig_R1	Orig_R2
1724	12	SUB		10		nicht lange	nicht lange						
1725	12	SUB		10		vier Stunden	vier Stunden						
1726	12	SUB		11		drei Monaten	drei Monaten						
1727	12	SUB		11		ein- Jahr	einem Jahr						
1728	12	SUB		11		kurz-	kurzem						
1729	12	SUB		11		sechs Wochen	sechs Wochen						
1730	12	SUB		11		ein- halb- Jahr	einem halben Jahr						
1731	12	SUB		11		vierzehn Tagen	vierzehn Tagen						
1732	12	SUB		11		ein- Woche	einer Woche						
1733	12	SUB		11		anderthalb Jahren	anderthalb Jahren						
1734	12	SUB		12		sechs Monate	sechs Monate						
1735	12	SUB		12		zwei Wochen	zwei Wochen						
1736	12	SUB		12		vierzehn Tage	vierzehn Tage						
1737	12	SUB		12		anderthalb Jahre	anderthalb Jahre						
1738	12	SUB		12		lange	lange						
1739	12	SUB		12		ein- halb- Jahr	ein halbes Jahr						
1740	12	SUB		12		drei Monate	drei Monate						
1741	12	SUB		12		ein- ganz- Monat	einen ganzen Monat						
1742	12	SUB		13		zwei Jahre	zwei Jahre						
1743	12	SUB		13		drei Monate	drei Monate						
1744	12	SUB		13		vier Tage	vier Tage						
1745	12	SUB		13		ein- Monat	einen Monat						
1746	12	SUB		13		ein- Woche	eine Woche						
1747	12	SUB		13		ein- Tag	einen Tag						
1748	12	SUB		14		kennenlernen	kennengelernt						
1749	12	SUB		14		fragen	gefragt						
1750	12	SUB		14		abholen	abgeholt						
1751	12	SUB		14		treffen	getroffen						
1752	12	SUB		14		verpassen	verpasst						
1753	12	SUB		14		besuchen	besucht						
1754	12	SUB		14		anrufen	angerufen						
1755	12	SUB		14		mitnehmen	mitgenommen						
1756	12	SUB		14		sprechen	gesprochen						
1757	12	SUB		15		hören	gehört						
1758	12	SUB		15		sehen	gesehen						
1759	12	SUB		15		wissen	gewusst						
1760	12	SUB		15		lesen	gelesen						
1761	12	SUB		15		denken	gedacht						
1762	12	SUB		15		erwarten	erwartet						
1763	12	SUB		16		zwei Monaten	zwei Monaten						
1764	12	SUB		16		zwei Wochen	zwei Wochen						
1765	12	SUB		16		drei Tagen	drei Tagen						
1766	12	SUB		16		ein- halb- Stunde	einer halben Stunde						
1767	12	SUB		16		zwanzig Minuten	zwanzig Minuten						
1768	12	SUB		16		kurz-	kurzem						
1769	12	SUB		16		anderthalb Stunden	anderthalb Stunden						
1770	12	SUB		17		Landrat	der						
1771	12	SUB		17		Konsul	der						
1772	12	SUB		17		Professor	der						
1773	12	SUB		17		französische Schriftsteller	der						
1774	12	SUB		17		Leiter des Gesundheitsamtes	der						
1775	12	SUB		17		Redakteur	der						
1776	12	SUB		17		englische Diplomat	der						
1777	12	SUB		17		Generalkonsul	der						
1778	12	CONV		1		Change to perfect tense.	Wann haben Sie das Geld abgehoben?						
1779	12	CONV		2		Change to perfect tense.	Er hat ihr ein Glas Moselwein angeboten.						
1780	12	CONV		3		Change to perfect tense.	Wann haben Sie angefangen?						
1781	12	CONV		4		Change to perfect tense.	Die Sekretärin hat das Gespräch angemeldet.						
1782	12	CONV		5		Change to perfect tense.	Sie hat die braune Jacke anprobiert.						
1783	12	CONV		6		Change to perfect tense.	Das haben wir uns nicht leisten können.						
1784	12	CONV		7		Change to perfect tense.	Er hat sich ein sauberes Oberhemd angezogen.						
1785	12	CONV		8		Change to perfect tense.	Wo hat sie gearbeitet?						
1786	12	CONV		9		Change to perfect tense.	Ich habe oft in diesem Restaurant gegessen.						
1787	12	CONV		10		Change to perfect tense.	Was haben Sie ihm ausgerichtet?						
1788	12	CONV		11		Change to perfect tense.	Sie ist nach Amerika ausgewandert.						
1789	12	CONV		12		Change to perfect tense.	Hast du dich heute für die Karten angestellt?						
1790	12	CONV		13		Change to perfect tense.	Ich habe ein Visum beantragt.						
1791	12	CONV		14		Change to perfect tense.	Hoffentlich hat er sich beeilt.						
1792	12	CONV		15		Change to perfect tense.	Er hat sich beim Arbeitsamt erkundigt.						
1793	12	CONV		16		Change to perfect tense.	Sie hat ihn mit Dr. Becker bekannt gemacht.						
1794	12	CONV		17		Change to perfect tense.	Habt ihr heute die Pässe bekommen?						
1795	12	CONV		18		Change to perfect tense.	Wann haben Sie ihre Tochter besucht?						
1796	12	CONV		19		Change to perfect tense.	Hast du heute die Miete bezahlt?						
1797	12	CONV		20		Change to perfect tense.	Wie lange seid ihr in München geblieben?						
1798	12	CONV		21		Change to perfect tense.	Die Männer haben die Kisten in den Keller getragen.						
1799	12	CONV		22		Change to perfect tense.	Sie hat ihm die Ansichtskarten gebracht.						
1800	12	CONV		23		Change to perfect tense.	Er hat seinen Namen buchstabiert.						
1801	12	CONV		24		Change to perfect tense.	In diese Tankstelle habe ich die Reifen wechseln lassen.						
1802	12	CONV		25		Change to perfect tense.	Wo seid ihr heute hingegangen?						
1803	12	CONV		26		Change to perfect tense.	Hast du noch zur Apotheke gehen müssen?						
1804	12	CONV		27		Change to perfect tense.	Wann hast du dein Zimmer eingerichtet?						
1805	12	CONV		28		Change to perfect tense.	Die Sonne hat den ganzen Tag geschienen.						
1806	12	CONV		29		Change to perfect tense.	Wann ist er nach Deutschland gefahren?						
1807	12	CONV		30		Change to perfect tense.	Hoffentlich haben Sie die Zollbestimmungen gefunden.						
1808	12	CONV		31		Change to perfect tense.	Der Frisör hat ihm die Haare geschnitten.						
1809	12	CONV		32		Change to perfect tense.	Sie hat sich auf seinen Besuch gefreut.						
1810	12	CONV		33		Change to perfect tense.	Sind Sie heute in die Stadt gegangen?						
1811	12	CONV		34		Change to perfect tense.	Das Buch hat ihr nicht gefallen.						
1812	12	CONV		35		Change to perfect tense.	Sie haben ihm den Artikel gegeben, nicht wahr?						
1813	12	CONV		36		Change to perfect tense.	Haben Sie sich an unser Klima gewöhnen können?						
1814	12	CONV		37		Change to perfect tense.	Hat er das Buch gehabt?						
1815	12	CONV		38		Change to perfect tense.	Hat Ihnen Frau Meyer beim Einrichten geholfen?						
1816	12	CONV		39		Change to perfect tense.	Sie hat gerade die Schuhe abgeholt.						
1817	12	CONV		40		Change to perfect tense.	Ich habe seinen Antrag bearbeitet.						
1818	12	CONV		41		Change to perfect tense.	Haben Sie Herrn Becker gekannt?						
1819	12	CONV		42		Change to perfect tense.	Der Generalkonsul ist heute gekommen.						
1820	12	CONV		43		Change to perfect tense.	Er hat das Geld in der Bank gewechselt.						
1821	12	CONV		44		Change to perfect tense.	Ich habe dir das Buch geliehen.						
1822	12	CONV		45		Change to perfect tense.	Er hat gerade den Artikel in der Zeitung gelesen.						
1823	12	CONV		46		Change to perfect tense.	Der Ausweis hat auf seinem Schreibtisch gelegen.						
1824	12	CONV		47		Change to perfect tense.	Haben Sie die Formulare mitgenommen?						
1825	12	CONV		48		Change to perfect tense.	Hast du heute den Brief geschrieben?						
1826	12	CONV		49		Change to perfect tense.	Wir haben meistens an diesem Tisch gesessen.						
1827	12	CONV		50		Change to perfect tense.	Er hat sehr langsam gesprochen.						
1828	12	CONV		51		Change to perfect tense.	Er hat sich immer große Mühe gegeben.					Er hat sich immer grosse Mühe gegeben.	
1829	12	CONV		52		Change to perfect tense.	Das habe ich gern für Sie getan.						
1830	12	CONV		53		Change to perfect tense.	Habt ihr ihn gut verstanden?						
1831	12	CONV		54		Change to perfect tense.	Wo hast du studiert?						
1832	12	CONV		55		Change to perfect tense.	Ihr seid wieder zu spät gekommen.						
1833	12	CONV		56		Change to perfect tense.	Er hat sich nicht um sie gekümmert.						
1834	12	CONV		57		Change to perfect tense.	Hat er sich die Hände gewaschen?						
1835	12	CONV		58		Change to perfect tense.	Du hast doch diesen Artikel übersetzt, nicht wahr?						
1836	12	CONV		59		Change to perfect tense.	Ihr habt euch fast jeden Tag verschlafen.						
1837	12	CONV		60		Change to perfect tense.	Der Redakteur hat sich gerade mit dem Landrat unterhalten.						
1838	13	CONV	2	1.1		Convert present to past or vice-versa.	Er war heute in der Stadt.						
1839	13	CONV	2	1.2		Convert perfect to future or vice.versa.	Ich werde um fünf Uhr bei Ihnen sein.			ich			
1840	13	CONV	2	2.1		Convert present to past or vice-versa.	Ich hatte leider keine Zigaretten bei mir.						
1841	13	CONV	2	2.2		Convert perfect to future or vice.versa.	Er wird keine Zeit haben.			er			
1842	13	CONV	2	3.1		Convert present to past or vice-versa.	Sie wusste auch nicht, wann er kommt.						
1843	13	CONV	2	3.2		Convert perfect to future or vice.versa.	Sie wird es wissen.			sie			
1844	13	CONV	2	4.1		Convert present to past or vice-versa.	Die Bilder gefielen mir gut.						
1845	13	CONV	2	4.2		Convert perfect to future or vice.versa.	Der Film wird den Kindern gut gefallen.			er			
1846	13	CONV	2	5.1		Convert present to past or vice-versa.	Wir brachten sie zum Hotel.						
1847	13	CONV	2	5.2		Convert perfect to future or vice.versa.	Die Sekretärin wird Ihnen die Unterlagen bringen.			sie			
1848	13	CONV	2	6.1		Convert present to past or vice-versa.	Ich las gerade einen langen Bericht.						
1849	13	CONV	2	6.2		Convert perfect to future or vice.versa.	Ich werde den Artikel lesen.			ich			
1850	13	CONV	2	7.1		Convert present to past or vice-versa.	Ich kam kurz vor acht bei dir vorbei.						
1851	13	CONV	2	7.2		Convert perfect to future or vice.versa.	Wann wird sie nach Berlin kommen?			siepl			
1852	13	CONV	2	8.1		Convert present to past or vice-versa.	Er nahm den deutschen Fotoapparat.					Er nahm den deutschen Photoapparat.	
1853	13	CONV	2	8.2		Convert perfect to future or vice.versa.	Ich werde den grauen Anzug nehmen.			ich			
1854	13	CONV	2	9.1		Convert present to past or vice-versa.	Er ging um neun Uhr ins Büro.						
1855	13	CONV	2	9.2		Convert perfect to future or vice.versa.	Wirst du oft ins Theater gehen?			du			
1856	13	CONV	2	10.1		Convert present to past or vice-versa.	Heute machten wir eine Bergtour.						
1857	13	CONV	2	10.2		Convert perfect to future or vice.versa.	Was werden Sie denn heute in der Stadt machen?			siepl			
1858	13	CONV	2	11.1		Convert present to past or vice-versa.	Herr Schreiner fuhr nach Deutschland.						
1859	13	CONV	2	11.2		Convert perfect to future or vice.versa.	Der Gewerkschaftssekretär wird zur Konferenz nach Washington fahren.			er			
1860	13	CONV	2	12.1		Convert present to past or vice-versa.	Herr und Frau Bergmann sahen sich die neuen Häuser an.						
1861	13	CONV	2	12.2		Convert perfect to future or vice.versa.	Ich werde mir die Ausstellung ansehen.			ich			
1862	13	CONV	2	13.1		Convert present to past or vice-versa.	Ich hörte, dass Sie in Bad Pyrmont waren.						
1863	13	CONV	2	13.2		Convert perfect to future or vice.versa.	Wir werden heute Mittag den Vortrag hören.			wir		Wir werden heute mittag den Vortrag hören.	
1864	13	CONV	2	14.1		Convert present to past or vice-versa.	Die Studenten gaben sich große Mühe.					Die Studenten gaben sich grosse Mühe.	
1865	13	CONV	2	14.2		Convert perfect to future or vice.versa.	Die Sekretärin wird ihm die Unterlagen geben.			sie			
1866	13	CONV	2	15.1		Convert present to past or vice-versa.	In der Zeitung stand heute ein ausführlicher Artikel darüber.						
1867	13	CONV	2	15.2		Convert perfect to future or vice.versa.	Wie lange wird der Wagen hier stehen?			er			
1868	13	CONV	2	16.1		Convert present to past or vice-versa.	Er verpasste wahrscheinlich den Omnibus.						
1869	13	CONV	2	16.2		Convert perfect to future or vice.versa.	Schade, dass ich das Konzert verpassen werde.			ich			
1870	13	CONV	2	17.1		Convert present to past or vice-versa.	Sie bedankte sich für die Bücher.						
1871	13	CONV	2	17.2		Convert perfect to future or vice.versa.	Ich werde mich für den Brief bedanken.			ich			
1872	13	CONV	2	18.1		Convert present to past or vice-versa.	Frau Seiffert freute sich sehr auf die Oper.						
1873	13	CONV	2	18.2		Convert perfect to future or vice.versa.	Meine Frau wird sich sehr über den Brief freuen.			sie			
1874	13	CONV	2	19.1		Convert present to past or vice-versa.	Frau Becker rief ihre Bekannten an.						
1875	13	CONV	2	19.2		Convert perfect to future or vice.versa.	Ich werde Sie heute Mittag anrufen.			ich		Ich werde Sie heute mittag anrufen.	
1876	13	CONV	2	20.1		Convert present to past or vice-versa.	Diese modernen Möbel gefielen uns nicht.						
1877	13	CONV	2	20.2		Convert perfect to future or vice.versa.	Es wird ihm in Berlin gut gefallen.			es			
1878	13	CONV	2	21.1		Convert present to past or vice-versa.	Herr Walter traf einen Bekannten.						
1879	13	CONV	2	21.2		Convert perfect to future or vice.versa.	Er wird sie in der Stadt treffen.			er			
1880	13	CONV	2	22.1		Convert present to past or vice-versa.	Der Sohn meiner Bekannten studierte in Marburg.						
1881	13	CONV	2	22.2		Convert perfect to future or vice.versa.	Mein Bruder wird im Ausland studieren.			er			
1882	13	CONV	2	23.1		Convert present to past or vice-versa.	Ich musste heute ins Auswärtige Amt gehen.						
1883	13	CONV	2	23.2		Convert perfect to future or vice.versa.	Sie wird lange anstehen müssen.			siepl			
1884	13	CONV	2	24.1		Convert present to past or vice-versa.	Er zeigte dem Generalkonsul den Bericht.						
1885	13	CONV	2	24.2		Convert perfect to future or vice.versa.	Ich werde ihm das Buch zeigen.			ich			
1886	13	CONV	2	25.1		Convert present to past or vice-versa.	Sagen Sie mir bitte, um was es sich handelte.						
1887	13	CONV	2	25.2		Convert perfect to future or vice.versa.	Ich weiß nicht, um was es sich handeln wird.			es		Ich weiss nicht, um was es sich handeln wird.	
1888	13	CONV	2	26.1		Convert present to past or vice-versa.	Ich tat das gern für ihn.						
1889	13	CONV	2	26.2		Convert perfect to future or vice.versa.	Ich werde das gern für Sie tun.			siepl			
1890	13	CONV	2	27.1		Convert present to past or vice-versa.	Herr Ulrich unterhielt sich mit seiner Frau über die Ausstellung.						
1891	13	CONV	2	27.2		Convert perfect to future or vice.versa.	Ich werde mich mit ihm über die Reise unterhalten.			ich			
2519	15	SUB	1	1		machen	gemacht						
2520	15	SUB	1	1		sagen	gesagt						
2521	15	SUB	1	1		vermuten	vermutet						
2522	15	SUB	1	1		erzählen	erzählt						
2523	15	SUB	1	1		verwechseln	verwechselt						
2524	15	SUB	1	1		ändern	geändert						
2525	15	SUB	1	2		machen	gemacht						
2526	15	SUB	1	2		einpacken	eingepackt						
2527	15	SUB	1	2		beschädigen	beschädigt						
2528	15	SUB	1	2		anfangen	angefangen						
2529	15	SUB	1	2		reinigen	gereinigt						
2530	15	SUB	1	3		machen	gemacht						
2531	15	SUB	1	3		erledigen	erledigt						
2532	15	SUB	1	3		abholen	abgeholt						
2533	15	SUB	1	3		wegschaffen	weggeschafft						
2534	15	SUB	1	3		saubermachen	saubergemacht						
2535	15	SUB	1	4		machen	gemacht						
2536	15	SUB	1	4		auspacken	ausgepackt						
2537	15	SUB	1	4		wiederaufbauen	wiederaufgebaut						
2538	15	SUB	1	4		zerstören	zerstört						
2539	15	SUB	1	4		entfernen	entfernt						
2540	15	SUB	1	4		besichtigen	besichtigt						
2541	15	SUB	1	5		machen	gemacht						
2542	15	SUB	1	5		wiederholen	wiederholt						
2543	15	SUB	1	5		übersetzen	übersetzt						
2544	15	SUB	1	5		bezahlen	bezahlt						
2545	15	SUB	1	5		tun	getan						
2546	15	SUB	1	5		bestellen	bestellt						
2547	15	SUB	1	6		sehen	gesehen						
2548	15	SUB	1	6		lesen	gelesen						
2549	15	SUB	1	6		trinken	getrunken						
2550	15	SUB	1	6		versuchen	versucht						
2551	15	SUB	1	6		essen	gegessen						
2552	15	SUB	1	6		hören	gehört						
2553	15	SUB	1	7		ankommen	angekommen						
2554	15	SUB	1	7		abfahren	abgefahren						
2555	15	SUB	1	7		einziehen	eingezogen						
2556	15	SUB	1	7		'raufsteigen	'raufgestiegen						
2557	15	SUB	1	7		weiterfahren	weitergefahren						
2558	15	SUB	1	8		herausbekommen	herausbekommen						
2559	15	SUB	1	8		reservieren	reserviert						
2560	15	SUB	1	8		erledigen	erledigt						
2561	15	SUB	1	8		beabsichtigen	beabsichtigt						
2562	15	SUB	1	8		ausfüllen	ausgefüllt						
2563	15	SUB	1	8		entwerfen	entworfen						
2564	15	SUB	1	9		tun	getan						
2565	15	SUB	1	9		herausbekommen	herausbekommen						
2566	15	SUB	1	9		nennen	genannt						
2567	15	SUB	1	9		erzählen	erzählt						
2568	15	SUB	1	9		entfernen	entfernt						
2569	15	SUB	1	10		gehen	gegangen						
2570	15	SUB	1	10		fahren	gefahren						
2571	15	SUB	1	10		laufen	gelaufen						
2572	15	SUB	1	10		reiten	geritten						
2573	15	SUB	1	10		rennen	gerannt						
2574	15	SUB	1	11		versuchen	versucht						
2575	15	SUB	1	11		anbieten	angeboten						
2576	15	SUB	1	11		beantragen	beantragt						
2577	15	SUB	1	11		sagen	gesagt						
2578	15	SUB	1	11		schreiben	geschrieben						
2579	15	SUB	1	11		zeigen	gezeigt						
2580	15	SUB	1	11		vergessen	vergessen						
2581	15	SUB	1	11		übersetzen	übersetzt						
2582	15	SUB	1	11		beabsichtigen	beabsichtigt						
2583	15	SUB	1	11		beginnen	begonnen						
2584	15	SUB	1	11		spielen	gespielt						
2585	15	SUB	1	11		verwechseln	verwechselt						
2586	15	SUB	2	1		Diskussion; ein- kurz-	eine kurze Diskussion						
2587	15	SUB	2	1		Abstecher; ein- kurz-	einen kurzen Abstecher						
2588	15	SUB	2	1		Bericht; ein- kurz-	einen kurzen Bericht						
2589	15	SUB	2	1		Spaziergang; ein- kurz-	einen kurzen Spaziergang						
2590	15	SUB	2	1		Autofahrt; ein- kurz-	eine kurze Autofahrt						
2591	15	SUB	2	2		Straße; ein- interessant-	eine interessante Straße				Strasse; ein- interessant-	eine interessante Strasse	
2592	15	SUB	2	2		Bericht; ein- interessant-	ein interessanter Bericht						
2593	15	SUB	2	2		Diskussion; ein- interessant-	eine interessante Diskussion						
2594	15	SUB	2	2		Frau; ein- interessant-	eine interessante Frau						
2595	15	SUB	2	2		Kirche; ein- interessant-	eine interessante Kirche						
2596	15	SUB	2	2		Bau; ein- interessant-	ein interessanter Bau						
2597	15	SUB	2	2		Viertel; ein- interessant-	ein interessantes Viertel						
2598	15	SUB	2	2		Projekt; ein- interssant-	ein interessantes Projekt						
2599	15	SUB	2	3		Kurfürstendamm; von d-	vom Kurfürstendamm						
2600	15	SUB	2	3		Innenstadt; von d-	von der Innenstadt						
2601	15	SUB	2	3		Hansaviertel; von d-	vom Hansaviertel						
2602	15	SUB	2	3		Industriemesse; von d-	von der Industriemesse						
2603	15	SUB	2	3		Bauausstellung; von d-	von der Bauausstellung						
2604	15	SUB	2	3		Tiergarten; von d-	vom Tiergarten						
2605	15	SUB	2	3		Kongresshalle; von d-	von der Kongresshalle						
2606	15	SUB	2	4		Bericht; ein- ausführlich-	einen ausführlichen Bericht						
2607	15	SUB	2	4		Auskunft; ein- ausführlich-	eine ausführliche Auskunft						
2608	15	SUB	2	4		Erklärung; ein- ausführlich-	eine ausführliche Erklärung						
2609	15	SUB	2	4		Artikel; ein- ausführlich-	einen ausführlichen Artikel						
2610	15	SUB	2	4		Brief; ein- ausführlich-	einen ausführlichen Brief						
2611	15	SUB	2	5		Ausstellung; ein- faszinierend-	eine faszinierende Ausstellung						
2612	15	SUB	2	5		Tour; ein- faszinierend-	eine faszinierende Tour						
2613	15	SUB	2	5		Abenteuer; ein- faszinierend-	ein faszinierendes Abenteuer						
2614	15	SUB	2	5		Projekt; ein- faszinierend-	ein faszinierendes Projekt						
2615	15	SUB	2	5		Aufführung; ein- faszinierend-	eine faszinierende Aufführung						
2616	15	SUB	2	5		Frau; ein- faszinierend-	eine faszinierende Frau						
2617	15	SUB	2	6		Ausstellung; ein- interessant-	einer interessanten Ausstellung						
2618	15	SUB	2	6		Bericht; ein- interessant-	einem interessanten Bericht						
2619	15	SUB	2	6		Diskussion; ein- interessant-	einer interessanten Diskussion						
2620	15	SUB	2	6		Lektüre; ein- interessant-	einer interessanten Lektüre						
2621	15	SUB	2	6		Projekt; ein- interessant-	einem interessanten Projekt						
2622	15	SUB	2	6		Tagung; ein- interessant-	einer interessanten Tagung						
2623	15	SUB	2	6		Abenteuer; ein- interessant-	einem interessanten Abenteuer						
2624	15	SUB	2	7		Bad	Bäder						
2625	15	SUB	2	7		Kirche	Kirchen						
2626	15	SUB	2	7		Kurort	Kurorte						
2627	15	SUB	2	7		Betrieb	Betriebe						
2628	15	SUB	2	7		Stadt	Städte						
2629	15	SUB	2	8		Kirche	Kirchen						
2630	15	SUB	2	8		Reitweg	Reitwege						
2631	15	SUB	2	8		Jagd	Jagden						
2632	15	SUB	2	8		Ruine	Ruinen						
2633	15	SUB	2	8		Schild	Schilder						
2634	15	SUB	2	8		Tier	Tiere						
2635	15	SUB	2	8		Wald	Wälder						
2636	15	SUB	2	8		Lindenbaum	Lindenbäume						
2637	15	SUB	2	8		Raum	Räume						
2638	15	SUB	2	8		Ausstellung	Ausstellungen						
2639	15	SUB	2	8		Ministerium	Ministerien						
2640	15	SUB	2	8		Kiosk	Kioske						
2641	15	SUB	2	8		Bad	Bäder						
2642	15	SUB	2	9		d- Reichstagsgebäude	dem Reichstagsgebäude						
2643	15	SUB	2	9		d- Kongresshalle	der Kongresshalle						
2644	15	SUB	2	9		d- Wirtschaftsministerium	dem Wirtschaftsministerium						
2645	15	SUB	2	9		d- Auswärtige Amt	dem Auswärtigen Amt						
2646	15	SUB	2	9		d- Botschaft	der Botschaft						
2647	15	SUB	2	9		d- Opernhaus	dem Opernhaus						
2648	15	SUB	2	10		Dies- Kirche	Diese Kirche						
2649	15	SUB	2	10		Dies- Gebäude	Dieses Gebäude						
2650	15	SUB	2	10		Dies- Projekt	Dieses Projekt						
2651	15	SUB	2	10		Dies- Halle	Diese Halle						
2652	15	SUB	2	10		Dies- Wohnhaus	Dieses Wohnhaus						
2653	15	SUB	2	10		Dies- Viertel	Dieses Viertel						
2654	15	SUB	2	10		Dies- Neubau	Dieser Neubau						
2655	15	SUB	2	11		Bericht	Berichten						
2656	15	SUB	2	11		Betrieb	Betrieben						
2657	15	SUB	2	11		Beitrag	Beiträgen						
2658	15	SUB	2	11		Projekt	Projekten						
2659	15	SUB	2	11		Bestellung	Bestellungen						
2660	15	SUB	2	11		Diskussion	Diskussionen						
2661	15	SUB	2	11		Konferenz	Konferenzen						
2662	15	SUB	2	11		Gewerkschaft	Gewerkschaften						
2663	15	SUB	2	12		Ausstellung	Ausstellungen						
2664	15	SUB	2	12		Ministerium	Ministerien						
2665	15	SUB	2	12		Kirche	Kirchen						
2666	15	SUB	2	12		Ruine	Ruinen						
2667	15	SUB	2	12		Raum	Räume						
2668	15	SUB	2	12		Projekt	Projekte						
2669	15	SUB	2	12		Betrieb	Betriebe						
1892	15	CONV	1	1.1		Convert to passive.	Der Brief wird von ihm geschrieben.			er			
1893	15	CONV	1	1.2		Convert to passive.	Der Brief ist von ihm geschrieben worden.			er			
1894	15	CONV	1	1.3		Convert to passive.	Der Brief wurde von ihm geschrieben.			er			
1895	15	CONV	1	1.4		Convert to passive.	Der Brief wird von ihm geschrieben werden.			er			
1896	15	CONV	1	2.1		Convert to passive.	Die Schuhe werden von ihm geputzt.			siepl			
1897	15	CONV	1	2.2		Convert to passive.	Die Schuhe sind von ihm geputzt worden.			siepl			
1898	15	CONV	1	2.3		Convert to passive.	Die Schuhe wurden von ihm geputzt.			siepl			
1899	15	CONV	1	2.4		Convert to passive.	Die Schuhe werden von ihm geputzt werden.			siepl			
1900	15	CONV	1	3.1		Convert to passive.	Der Brief wird von ihr geschrieben.			er			
1901	15	CONV	1	3.2		Convert to passive.	Der Brief ist von ihr geschrieben worden.			er			
1902	15	CONV	1	3.3		Convert to passive.	Der Brief wurde von ihr geschrieben.			er			
1903	15	CONV	1	3.4		Convert to passive.	Der Brief wird von ihr geschrieben werden.			er			
1904	15	CONV	1	4.1		Convert to passive.	Der Meldeschein wird von Herrn Schmidt ausgefüllt.			er			
1905	15	CONV	1	4.2		Convert to passive.	Der Meldeschein ist von Herrn Schmidt ausgefüllt worden.			er			
1906	15	CONV	1	4.3		Convert to passive.	Der Meldeschein wurde von Herrn Schmidt ausgefüllt.			er			
1907	15	CONV	1	4.4		Convert to passive.	Der Meldeschein wird von Herrn Schmidt ausgefüllt werden.			er			
1908	15	CONV	1	5.1		Convert to passive.	Die Tagungsräume werden von ihnen besichtigt.			siepl			
1909	15	CONV	1	5.2		Convert to passive.	Die Tagungsräume sind von ihnen besichtigt worden.			siepl			
1910	15	CONV	1	5.3		Convert to passive.	Die Tagungsräume wurden von ihnen besichtigt.			siepl			
1911	15	CONV	1	5.4		Convert to passive.	Die Tagungsräume werden von ihnen besichtigt werden.			siepl			
1912	15	CONV	1	6.1		Convert to passive.	Der Antrag wird vom Arbeitsamt bearbeitet.			er			
1913	15	CONV	1	6.2		Convert to passive.	Der Antrag ist vom Arbeitsamt bearbeitet worden.			er			
1914	15	CONV	1	6.3		Convert to passive.	Der Antrag wurde vom Arbeitsamt bearbeitet.			er			
1915	15	CONV	1	6.4		Convert to passive.	Der Antrag wird vom Arbeitsamt bearbeitet werden.			er			
1916	15	CONV	1	7.1		Convert to passive.	Die neuen Bauten werden von unseren Architekten entworfen.			siepl			
1917	15	CONV	1	7.2		Convert to passive.	Die neuen Bauten sind von unseren Architekten entworfen worden.			siepl			
1918	15	CONV	1	7.3		Convert to passive.	Die neuen Bauten wurden von unseren Architekten entworfen.			siepl			
1919	15	CONV	1	7.4		Convert to passive.	Die neuen Bauten werden von unseren Architekten entworfen werden.			siepl			
1920	15	CONV	2	1		Convert to passive.	Ich bin von dem Betriebsleiter inzwischen angerufen worden.			ich			
1921	15	CONV	2	2		Convert to passive.	Der Brief ist von der Sekretärin geschrieben worden.			er			
1922	15	CONV	2	3		Convert to passive.	Der Artikel ist von Herrn Meyer übersetzt worden.			er			
1923	15	CONV	2	4		Convert to passive.	Der Vortrag ist gestern von Professor Albers gehalten worden.			er			
1924	15	CONV	2	5		Convert to passive.	Ist die Arbeit von Herrn Müller erledigt worden?			sie			
1925	15	CONV	2	6		Convert to passive.	Für Herrn Allen ist vom Hotel ein Zimmer reserviert worden.			es			
1926	15	CONV	2	7		Convert to passive.	Die Fahrkarte ist von meiner Sekretärin gestern gelöst worden.			sie			
1927	15	CONV	2	8		Convert to passive.	Herr Allen wurde von Herrn Meyer zum Zug begleitet.			er			
1928	15	CONV	2	9		Convert to passive.	Das beschädigte Auto wurde von den Männern abgeholt.			es			
1929	15	CONV	2	10		Convert to passive.	Die Koffer wurden von Herrn Schneider zur Gepäckaufgabe gebracht.			siepl			
1930	15	CONV	2	11		Convert to passive.	Der Anzug wurde von Frau Meyer aufgebügelt.			er			
1931	15	CONV	2	12		Convert to passive.	Von Herrn Schumann wurde ein Bericht über neue Konzernbildungen und Kartellfragen gegeben.			er			
1932	15	CONV	2	13		Convert to passive.	Von dem Gewerkschaftssekretär wurden langatmige Erklärungen abgegeben.			siepl			
1933	15	CONV	2	14		Convert to passive.	Frau Köhler wurde von Herrn Martin angerufen.			sie			
1934	15	CONV	2	15		Convert to passive.	Ich werde von ihr mit dem Auswärtigen Amt verbunden.			ich			
1935	15	CONV	2	16		Convert to passive.	Der braune Anzug wird gerade von ihm anprobiert.			er			
1936	15	CONV	2	17		Convert to passive.	Die Sekretärin wird gerade von dem Konsul ein Brief diktiert.			sie			
1937	15	CONV	2	18		Convert to passive.	Die Kisten werden gerade von Herrn und Frau Meyer ausgepackt.			siepl			
1938	15	CONV	2	19		Convert to passive.	Das Radio wird von ihr angestellt.			es			
1939	15	CONV	2	20		Convert to passive.	Der große Koffer wurde von dem Gepäckträger ins Abteil getragen.			er		Der grosse Koffer wurde von dem Gepäckträger ins Abteil getragen.	
1940	15	CONV	2	21		Convert to passive.	Von wem ist der Anfang geschrieben worden?			er			
1941	15	CONV	2	22		Convert to passive.	Sie wird von mir in die Stadt begleitet.			siepl			
